R,I,A,S,E,C,numerical_reasoning,analytical_thinking,creativity,communication,risk_tolerance,domain_exposure,career_cluster
0.3071486402153615,0.7676111338540037,0.17787993347548292,0.12638887299908458,0.8866227927181506,0.9653680349420175,0.9059956008015023,0.6096106310171396,0.2830302568974764,0.43255814507482815,0.5968837815282294,0.5229674797289571,finance
0.26046243888763615,0.5705241833709267,0.5901703148343176,0.9485207041402788,0.6939110553791552,0.509550098017294,0.5469718047950484,0.5247286509720821,0.6548471504274469,0.9374345750664194,0.3365319959761823,0.6202492118429975,psychology
0.3339323298172995,0.4464577130831529,0.491192934432058,0.6544744802932411,0.911917158216759,0.1783601773456297,0.3523609668176015,0.3912257853446373,0.6103537974437884,0.9665289134602408,0.9512084219827074,0.7507596102870774,entrepreneurship
0.44403174184064226,0.7614221608659195,0.34683684111545454,0.017121255523490253,0.4057337240119264,0.6683474117084602,0.6905769701589183,0.6915273638289577,0.4793839742447474,0.387972848490544,0.471927130319598,0.6966821889760807,software_engineering
0.38549813401916266,0.7398174017012377,0.12021303722707734,0.22509361832961788,0.21147128854729547,0.5309271830953002,0.9252259063082366,0.9159704627515759,0.7309000738390928,0.5238437876161294,0.30306279198987446,0.47294963765064685,data_science
0.4983314693541209,0.8361518758365324,0.23889753016858678,0.9337928075573352,0.5613806249441303,0.843512027629875,0.5704373272826577,0.8742821714512009,0.26568479423656377,0.8757475015803879,0.1329388211328299,0.8397826646266435,medicine
0.11694453520982317,0.0758416190506576,0.6559285303549941,0.9713439129995945,0.9134769722922769,0.689414401289366,0.1953417691660344,0.6863073790520239,0.5142266360007375,0.9695945824638661,0.8309760712755424,0.7747547365050302,marketing
0.29444198173380065,0.4171123265706834,0.9846307703809255,0.17772732836955157,0.2621645840406262,0.5453314566932286,0.30354168858817066,0.49274962019864604,0.9608132377625057,0.6245929303976473,0.5512511978438769,0.7068683740814597,graphic_design
0.7418055849084456,0.9038794329003357,0.7255363013140733,0.09024604060266837,0.4253127068457253,0.25332440722355065,0.7681828792196861,0.8996610350205998,0.7029968713140219,0.4724910410380011,0.1994115227156233,0.6868655486336338,architecture
0.3006969055762611,0.5854141708213673,0.8268184213181768,0.9252293737424587,0.477597660599715,0.49879946170260353,0.37648064949541205,0.5448594797531366,0.5527147333997133,0.9701308493213759,0.22070385714300783,0.5248945406033055,education
0.3046994044715335,0.619694084912863,0.4939651878486982,0.22494126531331,0.562821812805659,0.9651679189248252,0.7544430799464805,0.7925187361894414,0.08248746137674402,0.7021140771836917,0.3829307918203694,0.8126575172071512,finance
0.20321733233157008,0.6378980672550544,0.8118669106399639,0.8714843477604107,0.8325792997318747,0.3157923425575585,0.48949626578611605,0.7746161565285755,0.8341777368659068,0.6934824184051195,0.2735190815662406,0.544605791181797,psychology
0.8315380659352817,0.363203278048822,0.5447093749440761,0.7744481051241509,0.9651236091896718,0.16606185636162074,0.31040846414162826,0.6861081619152533,0.8173727772322826,0.930659556500897,0.9880613748917673,0.688848742597153,entrepreneurship
0.4207465080834916,0.7634507924586856,0.36835178954480774,0.20253150791935887,0.335702979808531,0.31408906501694167,0.7802096404190355,0.6921567123557234,0.7062752322298445,0.33135006877585466,0.592912170073401,0.4600804593932217,software_engineering
0.05512986450296549,0.8933151456578701,0.5587598008259466,0.15289451682457803,0.23319782320948065,0.8812378642289876,0.9977679566406914,0.9554580369871551,0.24267743528083602,0.29598371659257955,0.2923324074879621,0.49841489719182874,data_science
0.4979220557556409,0.6103902983052703,0.1504471271137658,0.6719362734043537,0.5351078993291613,0.4410142665573002,0.546988806968518,0.9166309762632,0.1934607883291885,0.7032890659585553,0.21612380431404143,0.7685906797109787,medicine
0.2981624014187607,0.2639075086583602,0.8766544263157576,0.733852867222829,0.9035346307127743,0.4071190547147634,0.3961699992776305,0.6248165313806014,0.6225847840475693,0.9873221929363941,0.7210975934874844,0.6491928019252594,marketing
0.3622105898737351,0.4346660446813363,0.8638223680156104,0.254521883363346,0.4493140984724345,0.33253513982533106,0.19863650454354162,0.29359434067040957,0.855432853644748,0.3862002821480629,0.651104561179811,0.2294643792058134,graphic_design
0.5098635000964661,0.5391946842947698,0.95392997955517,0.45655273630490706,0.4975625272211994,0.5390579464175016,0.3337147068165908,0.8613295903028231,0.8656772917386123,0.3755225731113937,0.31191550698426285,0.44460470178555683,architecture
0.5200759615150257,0.5238379057546704,0.861583706277049,0.9138309616858342,0.44783781600709965,0.42102099292783207,0.31421866540962273,0.36676440549263445,0.9412683095580157,0.995784762869667,0.2792539487112244,0.7050792802902472,education
0.3509573367632826,0.8391512548308575,0.1627945462804869,0.07255758481935273,0.6128911758160555,0.801909910715094,0.7957896588971153,0.9080010371431375,0.13878502919115954,0.6047339647746703,0.14090860951823564,0.4922768967079513,finance
0.0629350809328345,0.7484449974894667,0.6426363243172994,0.9857076310366956,0.6209831008253802,0.14796147689288539,0.5731211404464066,0.4995435895936399,0.9297457665899507,0.9483283193185498,0.2155259592844635,0.6297913091284874,psychology
0.7538192263062143,0.535047984579054,0.650311478340577,0.6106190252323874,0.8275681903947487,0.11698106877462015,0.2490531140914457,0.5161093227865591,0.40132991045245614,0.6219677961163005,0.8292674660910166,0.6162618201583311,entrepreneurship
0.3272979239521778,0.882415108232447,0.11695073725416918,0.48946175480034965,0.3972671053711581,0.7479892356549073,0.865327890638068,0.9183404293017053,0.36862362927648634,0.2799223882696216,0.20718690868032805,0.8311022831103307,software_engineering
0.3165984244798791,0.9574278141790594,0.25594884189189826,0.2548193152739018,0.43997097628760795,0.45008559690271005,0.9649052518937123,0.8221122617367738,0.4450786977825333,0.7162924507652212,0.47329085059160647,0.5511628730411716,data_science
0.471919786874918,0.6815616011917998,0.16889631973347433,0.731508924485815,0.285327929502419,0.6944130238845856,0.4227177619530896,0.7764644443345475,0.2695870471065499,0.8658585629420175,0.12280321516621412,0.6063311355699239,medicine
0.5889102108744568,0.0859216615893523,0.7221953536347997,0.6741762695088154,0.8520170926474762,0.3233782066497711,0.25054973320197105,0.4422115477671521,0.8245634338863156,0.9063190312300837,0.9232560575757741,0.5335718014759141,marketing
0.33046422561518757,0.4358336026032252,0.9914520778891095,0.23061429120077676,0.36293544120486876,0.4897923720492712,0.33451266715973904,0.5129632719720365,0.9429915215745593,0.8159348065492468,0.4053934931158158,0.4317318619246112,graphic_design
0.7181215747254919,0.7707689487328556,0.8802332188379642,0.43817721365191137,0.5191198195527684,0.5862295910024024,0.3397650596182591,0.3720737815179561,0.7450046247601764,0.5065985897388527,0.40988611772987943,0.7760809360740535,architecture
0.35597370417861446,0.3830596786541594,0.7639912837443323,0.832801403894737,0.6660402708305218,0.41598502584434743,0.29328484385673204,0.7504117689500867,0.5644560472848066,0.9600251630577211,0.48306218758233566,0.4277367265894493,education
0.18607533520701602,0.4311193823517465,0.14712015023972771,0.21040859976806175,0.7503445976011985,0.8338507756213493,0.9407758428351886,0.9676384379340588,0.13281562204858038,0.8462744653304711,0.2986610567578947,0.772279456171523,finance
0.2380289608125054,0.7254583782650684,0.5681216242663125,0.8585893412487698,0.5203431699790868,0.5814937445033616,0.28411429590771936,0.5467378150994094,0.4850666188974479,0.8625114129172287,0.25761009540442487,0.6673928138755248,psychology
0.8548605835027419,0.5348229616021171,0.48681282286802635,0.820861640600109,0.9815400626106883,0.27846411145253397,0.32352894065588156,0.7948633353939842,0.5111352525323282,0.7697869521282107,0.9429330415126551,0.5388306292168332,entrepreneurship
0.43339566333751567,0.8350881399086151,0.1832112985028877,0.142663860128473,0.3115705233049093,0.7471379754741773,0.6724041261492277,0.5787402860869518,0.6125627703117944,0.36186702691661954,0.49187213260077595,0.7906781178995822,software_engineering
0.24187310213399096,0.9121438516158945,0.1641585882866419,0.21248552523619965,0.3896617277247753,0.3897340120331289,0.9732113004013748,0.8443994593278938,0.6904206983770452,0.5071677744450048,0.16600139242178177,0.4678410649693822,data_science
0.6389092705055948,0.3799542809377542,0.03674781887501498,0.9046335163515326,0.6690684146710083,0.8068704237203275,0.7085043001085034,0.6763161599783949,0.19586784070489371,0.8574744495364709,0.16441427934614658,0.476351466736343,medicine
0.07369777030195394,0.36703757598584835,0.5911659763072247,0.7314406378100679,0.9901060009564904,0.4343105951780438,0.05756584357569392,0.4489241537858235,0.45761368391438567,0.9306973676428829,0.9151720397921818,0.6392074311603738,marketing
0.46519081234631116,0.4738666206489509,0.9721937875029957,0.5466226960518288,0.41632594124245037,0.1316390731854278,0.22270257302681862,0.44028235271176985,0.9845562984007898,0.41094683547906713,0.684923268829146,0.5898877496411763,graphic_design
0.44481687331080066,0.7798199282633953,0.7011570537742309,0.14734199547250162,0.33432885152152114,0.43098378052907316,0.36988083832478497,0.7650602967226952,0.8586083696393679,0.49712006236161116,0.18006939401144803,0.8810610431708227,architecture
0.035794871575645905,0.7010758272529205,0.5690095763728524,0.952852244796424,0.626378307390981,0.44892515539942407,0.5384089126284739,0.847731942126531,0.6390853247110313,0.9724536526761142,0.4843568658612395,0.54039310412269,education
0.40510552021705587,0.9095879555127894,0.279378813869578,0.18579321707913998,0.4527484778444265,0.9461376044255999,0.9875831947252296,0.8764850359661307,0.47553982555295093,0.6525350088827037,0.5292964003211713,0.4884287881193974,finance
0.5323335501433619,0.832382791510471,0.8189262956664456,0.9180355906485795,0.7469105333412082,0.20403943511489664,0.49508240763808786,0.641193542283518,0.6833800583953185,0.9622205933813655,0.15202138623950054,0.8350134145415499,psychology
0.5128066656837706,0.3580289930223559,0.3117453481999362,0.7367170354887773,0.9200572279127688,0.3070632105550621,0.4658888382418839,0.5751276414072319,0.7254774854186921,0.6754367831156053,0.8987095673305402,0.2701705097574851,entrepreneurship
0.334385796867782,0.8233507818245299,0.1718654991339689,0.05130838208403414,0.4655145142997568,0.6688403988073173,0.7630001714280846,0.713983778924139,0.6199160573243712,0.26785521426046266,0.3407153419731428,0.5378323589615059,software_engineering
0.10221574426973344,0.9877398178840348,0.1454703912296123,0.21367814754308212,0.11995804477811403,0.3833082513506353,0.9202701698478507,0.9576096004610241,0.6339885651521672,0.46309971142801226,0.2756394236796964,0.509581556338031,data_science
0.31659661729004746,0.9382985945115028,0.42929954842889534,0.6805304448907947,0.5285766542143904,0.5892733758697729,0.6495990908274559,0.9614302013409879,0.24634500809349866,0.424571948514495,0.06412654498166045,0.8121828604209691,medicine
0.193341000137908,0.20288633495573088,0.8402588030960797,0.621991653471724,0.9956218680987866,0.4032826641909434,0.6187647672664107,0.5770392663684286,0.48526003407778223,0.9517655976255601,0.5713382445997529,0.37131389649842234,marketing
0.43858535684403743,0.4546125901264113,0.9475479286361144,0.14494430884992443,0.31448153871685475,0.29031304532074015,0.2651450564958898,0.36235633763160296,0.9302946217960308,0.6182249205299691,0.5260840525194599,0.5265434776948978,graphic_design
0.9107599240632581,0.5081976182933349,0.8143859698167923,0.283875677588764,0.5296874460358991,0.5540031321776994,0.8048156609294805,0.6648402707111586,0.9109543919617082,0.48681699957691427,0.5658810963234369,0.6881856928243976,architecture
0.3018979682241478,0.49191619856548996,0.8125404065032827,0.993316305873798,0.5755607726777937,0.33166467989496906,0.5235357233606948,0.5759096307812898,0.7641253861449677,0.9966165287084944,0.17212023846671604,0.560297182823783,education
0.1815701773988803,0.6631109355718076,0.047876884634527314,0.30102979047775125,0.534164191194383,0.9500736215416804,0.975195959853399,0.8639239853440261,0.49309951613013075,0.5599232526888196,0.3261806710717605,0.9102652179618229,finance
0.24147468108174097,0.8634836408042019,0.7608229821675179,0.7718740963573728,0.5803987249171195,0.6922044990276102,0.07151781992217245,0.5306405504956819,0.6647201487983365,0.8122516250429875,0.2067442457297818,0.4006014497603599,psychology
0.6934054683217361,0.8569738301793242,0.46066808908179935,0.6791339820271333,0.8249688962136884,0.22604595539345126,0.517636584572678,0.7321616214188701,0.5999401872608265,0.9340262062462934,0.9850892104345159,0.751627935492277,entrepreneurship
0.16338897056433374,0.7056077427287691,0.46733382774764853,0.2997911921386014,0.4269441249138765,0.5233504315469706,0.7224048593232067,0.6965716090453701,0.798919097876321,0.19209950218345764,0.6645158576817075,0.73731414114713,software_engineering
0.25241521734499817,0.8389976361700523,0.15322321221896615,0.3929240585985303,0.5526416236358977,0.6483147225505828,0.9558176999655738,0.9963445340972698,0.506639103292471,0.5116201418442398,0.41958273063353235,0.5640955730493928,data_science
0.5665549080385838,0.9936299930255325,0.34835384994841273,0.7009170172609895,0.2585912016853695,0.8506858549029311,0.6947842123951661,0.6258269295963255,0.1879196232435517,0.520453153007167,0.14668083222351183,0.8608430859466351,medicine
0.32458248354987473,0.17057892632172314,0.8813585101491553,0.8310717952900559,0.979762136300544,0.3872670451739098,0.4164286381760826,0.3939970504036731,0.6507350232373365,0.9512097882342686,0.8764484659716809,0.4602533726894446,marketing
0.2942442853413445,0.4420233759300814,0.9947180219626319,0.20895123569493604,0.18075533035927505,0.3835825163407424,0.43508078197597944,0.11226969957698915,0.8646637061677527,0.8907056160348283,0.5321296775904989,0.30574514326939967,graphic_design
0.7022328522965535,0.8097475895034897,0.807504161770461,0.4095927571190584,0.4212632920301606,0.27040275421540233,0.8150737579810027,0.9253811346109664,0.46277820594468894,0.5767084918319174,0.3864227149604411,0.45998580095272207,architecture
0.0954361079360425,0.5583791738230647,0.8103391779441041,0.8341281224121073,0.7106213229205196,0.3790021319587926,0.15965581954580532,0.4704495197405129,0.8967305715357767,0.9629814512129019,0.36599404005955777,0.2527744024816238,education
0.40283151116117566,0.5751667498337651,0.07601860603210135,0.3660688325236934,0.622560066999577,0.8458966597981888,0.7690207861641675,0.9120741555913342,0.07397655615683675,0.7103376372602908,0.31955856598137766,0.6171567247017616,finance
0.25377675093509205,0.7184141708657119,0.7643995376795739,0.9522728650892789,0.5064829824386359,0.3861190280085342,0.48392465737376933,0.6336719220032373,0.7744704624978621,0.7957010103265224,0.11259773095252029,0.5614577126187079,psychology
0.4112649888874851,0.7168671641188997,0.4605477094596588,0.6253458018505571,0.9702612089228481,0.1640765840920196,0.683769079744095,0.5673652284726171,0.6980291087541818,0.7407900961089064,0.9694433751723994,0.7796131172245666,entrepreneurship
0.3275228337271593,0.8352568869834625,0.11839095524235642,0.4379669558983096,0.3082849296773859,0.36397044640684184,0.9558732765333307,0.8081634757067213,0.5039192745446137,0.39480307977124773,0.32571739768567004,0.6889473179077955,software_engineering
0.22828281301431913,0.8937463286789606,0.2947283349396258,0.5108849158993565,0.5150761105442231,0.6615690869595199,0.8223415415806187,0.9286831836986096,0.3984283818770382,0.7251865419492254,0.14764287440804255,0.4508239378816996,data_science
0.6769167468352351,0.7520637912238743,0.29367566512425725,0.7991807019599402,0.37072056073799486,0.6799566216508623,0.7968970725698479,0.8452005493282082,0.32526966200070495,0.7795673147230293,0.3967547367369737,0.5533369759779785,medicine
0.34289933102376324,0.30881427455805843,0.4978743756871406,0.8153553465571914,0.9292475441686242,0.26759955998880003,0.33087313395487966,0.2711714289783242,0.6650450959610615,0.8567708398753303,0.8737819085655786,0.7720786732351017,marketing
0.2135249811909828,0.366360882237763,0.7243286349361819,0.19463243857862994,0.5140137034579902,0.12032379451489598,0.3330858976229006,0.5635802978106773,0.6081789579611034,0.5805602834820008,0.5353011772478166,0.6135971940057616,graphic_design
0.6122501458434892,0.8836193599533696,0.8439298102672771,0.17175655497131234,0.3562565511142653,0.3120675794885545,0.6969414079470656,0.7908663533916969,0.6514777166846824,0.47964840500441247,0.25583280240616785,0.36564680081015,architecture
0.24677195725069268,0.22468070410349125,0.928311696165147,0.902337343826793,0.19927198372865434,0.5160758995741901,0.8322548641678771,0.5162100835344343,0.8844630918992121,0.9215297996552714,0.11895697884591618,0.3833691286035996,education
0.20576716624780458,0.7772336007948738,0.17447369198562301,0.1671850522960904,0.815715921484685,0.8895157121660272,0.9475256556367045,0.6415605467593982,0.05505175455636396,0.7161666856760842,0.28351488265831987,0.7116685227995133,finance
0.1764061426922692,0.5636707582560224,0.745553065320611,0.8957043257500173,0.39982279193230535,0.689110303507406,0.3334585990016545,0.704429244723741,0.5493213739372048,0.8830787677423516,0.3748138326159395,0.67847169368396,psychology
0.5370770471192846,0.3962076583718724,0.3420716743711976,0.43446981294118087,0.5896093946152792,0.21703728630317332,0.45400561248463295,0.5479169517133415,0.6590472400268154,0.9124008382868584,0.9876420642936671,0.5738747627817756,entrepreneurship
0.19769172902149146,0.6980414719121736,0.13763429429123794,0.3161029769203625,0.3736999449060565,0.7506983018749673,0.684269256061307,0.7780047149784418,0.2833516865951457,0.5417778753766733,0.67365399076701,0.5884302549661623,software_engineering
0.20077925272426655,0.9380315942969855,0.4067281810924872,0.09707028157351254,0.5894729139561172,0.7493641112378899,0.9662063012620463,0.8892269789037486,0.14621956597599414,0.6187805805336649,0.3334821741322783,0.7129468383641244,data_science
0.25622319903646223,0.8660296022430818,0.13079891935344487,0.8195315587189067,0.22935615656136582,0.7233731069840719,0.76172245809671,0.7436066944055045,0.4096289978592797,0.8632370649799471,0.0788034207979756,0.8415187809293319,medicine
0.1537669450043913,0.34985389490903823,0.7449455920080623,0.6187920758688928,0.9492589782993434,0.38519726892062967,0.52071026138799,0.7138051192467517,0.718460161670247,0.8864315527577877,0.5724132322346548,0.5636188808658313,marketing
0.4245400380063849,0.3477888346191317,0.9280115705914023,0.376093986714471,0.4808934058459656,0.34576963780389297,0.4865961515892964,0.4516608754629624,0.9712423643931389,0.6054692669645575,0.6337806034032846,0.32706495323996065,graphic_design
0.8331605486786088,0.7092438938887565,0.94255255708234,0.3269812342044051,0.3589979058999327,0.28927624731825036,0.8392214503069401,0.8279571241346015,0.7940843805171037,0.45862654466383296,0.38847829681669827,0.6530154871011467,architecture
0.3022535872816137,0.39373429504967095,0.6419023427959634,0.9754453287230549,0.3937311860988156,0.27437844256225274,0.39937518609962114,0.42563607089655503,0.4442297665481494,0.8825944545447086,0.24733914650993682,0.47809144469419335,education
0.13994677244072606,0.7620151824406676,0.0930221447977158,0.2793541351198198,0.6027753305532608,0.9707694014726334,0.6379444929397685,0.9083539777329627,0.24223960602825068,0.47544427428341496,0.5429647287413889,0.8481834317248926,finance
0.2034799603231801,0.3301728984441625,0.629151647402542,0.8889215179204424,0.5834504565199857,0.32641707118993774,0.4442702082693061,0.7256878635439203,0.6945718016321513,0.7861657260191528,0.129320182901332,0.5365955229514767,psychology
0.8286700488546189,0.5691731125409721,0.6304035293827414,0.5428855265462428,0.9828004367108523,0.3597001633618603,0.6280676505223679,0.625993964653364,0.733057111902484,0.7458102453514434,0.884719614794509,0.5563149739382748,entrepreneurship
0.18981127279135296,0.9165624430279375,0.3560628059952721,0.2742914912300852,0.35429266610905946,0.6133302457076629,0.594841539199867,0.929745682065515,0.6539155957340572,0.06979500225285178,0.41697292119540547,0.6164326333905578,software_engineering
0.058821945938738525,0.8537339360165198,0.3304247246054222,0.25663676439082866,0.6902691833201854,0.7022365223408022,0.790899225782061,0.919241751109965,0.4221565457584545,0.6917394798901209,0.5090523004379514,0.7921655405841252,data_science
0.6251089287831476,0.9315457463492721,0.21104389365132364,0.7597780543211656,0.6796812134701201,0.8588300863621003,0.42813016086901984,0.6809026393956145,0.24076310272241996,0.62002657441944,0.0662772177192282,0.7913790126741862,medicine
0.4720201996170202,0.4643146183808275,0.27477649317699376,0.7925751866342537,0.915235856011334,0.3726625885265723,0.5660695651419689,0.2547528163133947,0.8342707571586045,0.9202575189863653,0.8996464857933119,0.7906496502204721,marketing
0.47570080349685434,0.5233048970437378,0.9367683522739657,0.23659835255186215,0.46970616635706836,0.16719692941380682,0.005467023463152505,0.21520091441532355,0.743046761312988,0.6793151722911137,0.46956977845123393,0.5542137051749795,graphic_design
0.7010101436996348,0.561893512179054,0.7462216642988216,0.10579284733796139,0.34874609492729536,0.46109819958079573,0.48730636019707085,0.819634012183698,0.6704168145553516,0.348286705370121,0.4077775124625842,0.8338271933063068,architecture
0.2900131215705366,0.4359531021502359,0.6448409732377632,0.9485702124068333,0.2896366711848061,0.3596785393379524,0.28202990090202185,0.3852714724695675,0.77206625476974,0.7487675148344888,0.38277549945262285,0.5294438990655652,education
0.22642488251727969,0.6906267064983819,0.28529280462515716,0.32640740079684616,0.4322055111629027,0.752437823728969,0.9189579924800427,0.791443552791301,0.060243822669652225,0.7045099256551349,0.6113280557699646,0.649136568253438,finance
0.1446879752430253,0.7840443552114048,0.7904180697404034,0.831368074703681,0.3849569288387798,0.6469988258762706,0.39100046457815063,0.30771182384480705,0.6465027482746997,0.6867290506367053,0.33386376511020466,0.4389318931337156,psychology
0.3997626142698777,0.2457927149289598,0.4688330839063598,0.5936146789630742,0.7421590830132407,0.40235581962752137,0.1856727940014481,0.8255875422180861,0.455910926669645,0.9547947781733704,0.8540361692047977,0.9391278210550559,entrepreneurship
0.04909966743670604,0.8436589582022911,0.27563497850909574,0.29466113746679035,0.40132509209585404,0.6802904231473129,0.8378535052526007,0.6792025379001717,0.4226555600180076,0.589921641440999,0.4398764682159683,0.4483442313247412,software_engineering
0.3443824674125348,0.9669838647779686,0.13879081805839513,0.3209117704055859,0.4050356738900053,0.617741886269196,0.7395535600036761,0.9192845955719378,0.22928565972225318,0.7475041055853754,0.2882334318008161,0.4819530113921239,data_science
0.5384371685969874,0.914474456878543,0.17745858232854558,0.7663042649313783,0.2951811281291394,0.7834976705228565,0.8807210207422231,0.6403019575342346,0.1321176829986898,0.588041454517005,0.1225740942187268,0.8433812126365046,medicine
0.3961476679421639,0.10551891938695236,0.6873516195235392,0.6965057277056041,0.9564296106786518,0.14627112739132422,0.5119935765240121,0.5944862295053474,0.5968796808065286,0.8423422025844006,0.8163535339820359,0.8213605849314143,marketing
0.32768108662951767,0.6107479275393697,0.8998892753444405,0.3150124988831514,0.4697976044521679,0.4752467896367508,0.07510537210763289,0.6818438966411364,0.8823345210695053,0.3116042913743851,0.6564943258517382,0.3704431850518254,graphic_design
0.8560871261533595,0.7443098506856423,0.8857050289932383,0.12179456366834557,0.4308010616588868,0.6473070854065578,0.45486936000400796,0.8716819739311331,0.8321095961808423,0.5995837416684632,0.16345245307702608,0.6606631776792087,architecture
0.24953622446672008,0.5137542322991059,0.7203359134794739,0.8483311780219561,0.5216971673068118,0.6066758999299809,0.7085118151349333,0.6790440523089425,0.692831000420403,0.9000093496190384,0.19143127980235172,0.6334204885423614,education
0.5064415932927886,0.7669776717685443,0.16739768713393222,0.39616963524353843,0.49266973930782465,0.9653624881287658,0.9992944757839104,0.7683423812956257,0.5983290621456598,0.4296369362193461,0.5585960215306339,0.8668749378570761,finance
0.09860784488686743,0.46603106897932384,0.5211240634974206,0.9633049079287761,0.5931835676569682,0.5197359461158604,0.5401053441383378,0.7476341310197024,0.584610678071897,0.994595363888376,0.15565796952021452,0.3830084693752003,psychology
0.7132306677820694,0.3197386140454015,0.41965969859111285,0.7099093751932413,0.7215834980431136,0.1504642749096576,0.58697477462889,0.7396420500132213,0.7109194806368385,0.855889316697752,0.9916728421287114,0.4535552754730439,entrepreneurship
0.14331649058082713,0.740459676333643,0.23528975563763488,0.334411632761579,0.26492696189078574,0.6685184834764708,0.6162499196158933,0.7863675076036111,0.6960551053034227,0.5150018955649894,0.26579762925761796,0.4557794063454753,software_engineering
0.4518210404821818,0.9527962082620752,0.16994627085357109,0.19375282945984393,0.04245939899328815,0.8630040970949308,0.8091428112428033,0.6880458621267405,0.3834440558962112,0.27404487965960467,0.48759783702984905,0.8411394413233516,data_science
0.40291359761730483,0.8793689866391626,0.2516948452488494,0.8254980112354717,0.39569861605791107,0.6381385730470533,0.5887989359519487,0.8141766289456278,0.27849324540247744,0.8147280316430321,0.06399526099732858,0.8991647839089969,medicine
0.272625316371007,0.2500035733300368,0.8540333904738718,0.8253918062094551,0.9069073929814461,0.3871258187046161,0.4391755622896687,0.3722991019323579,0.7196240582956913,0.9026711134968557,0.6938062635322173,0.5052849797473158,marketing
0.3995891019388334,0.6052650221639534,0.8317917757688418,0.19942330657135635,0.48692197107824603,0.209264752061396,0.400916138715133,0.595835335201105,0.9361434818776082,0.48629708409059247,0.3104711808195351,0.3707338705232507,graphic_design
0.8610084723152067,0.643528739243368,0.8671498079032243,0.2783036737079738,0.544590760205793,0.37091738697048277,0.48786403094999264,0.6248553914052377,0.7076577288395876,0.45573017438577945,0.4892470812710346,0.5392211010186418,architecture
0.26150859924500114,0.6044462695343448,0.6561695327173822,0.9970082943274049,0.4471382732211799,0.5774442004040099,0.28154932608912603,0.4844995043997884,0.7528030599890481,0.7509764746837277,0.31382027677782764,0.5637515016612883,education
0.1952089169658489,0.7154066944614975,0.17231567456161334,0.3528516694291544,0.43367816306567564,0.658487256832783,0.7570889774020017,0.8167596896128939,0.16842057839569716,0.6226537704491345,0.31318720023005336,0.7012922115926339,finance
0.19769140819201195,0.9274992012802569,0.3649631395991093,0.8570553914215564,0.6843316462765623,0.3212773233288723,0.08272829452109602,0.7298379820802484,0.6761728188862013,0.9487372322601497,0.2777460091910124,0.6036346045369148,psychology
0.3495774938618974,0.7162110912418893,0.6638664925386571,0.8431013698832548,0.9848060699704877,0.2880467140263033,0.6649301816726194,0.39718755952252566,0.7309528724346337,0.8575337432442066,0.8179194555388646,0.678833188948117,entrepreneurship
0.40918978249826804,0.6826104897744509,0.5975982893072533,0.11873670084273076,0.6587862706237332,0.6662226122138584,0.9159259058155381,0.8885746648891968,0.7083713623519016,0.5256865534223091,0.4573512745145567,0.6384286987784734,software_engineering
0.09959827369213024,0.9406923026368321,0.408425284212245,0.36120313540770627,0.33811889397973793,0.9098158445085971,0.8879220620534761,0.9856162861626758,0.7286253203895401,0.26301631188390595,0.11263872576666603,0.35827980071480076,data_science
0.5695762100806778,0.658365489356696,0.20821637193424572,0.788995531657094,0.3596654521039876,0.8781889244523953,0.564568036582595,0.9388377619919682,0.4041756287798769,0.5933405299119963,0.17066380835788236,0.7421660845058141,medicine
0.13987654978550748,0.3975044863591267,0.6606835997543917,0.799629547261444,0.9894097259334492,0.5507747966887925,0.1960163644560705,0.7520305377838076,0.5434359122882445,0.9679622162440583,0.7822533635009508,0.7553369633940589,marketing
0.13736599189717255,0.19226523342507645,0.9397262672587099,0.2009230456219074,0.3729014427808776,0.04863086436793248,0.10936914227457095,0.3384194477210851,0.9494076209381336,0.3430564604558505,0.702037367956133,0.4384705778166458,graphic_design
0.5045366354627684,0.5578324578852125,0.6703987819837294,0.14392993867056245,0.5798398078970265,0.6213242664929595,0.475757030005693,0.38330400977310614,0.8525233347414268,0.6392354026146331,0.5722818955293499,0.7260413802190432,architecture
0.2878438334786684,0.7941600293177248,0.7292677956311648,0.9886979211040766,0.49073375143514114,0.5223424826953581,0.3158013534457894,0.6957917578403395,0.5565948860313398,0.826557631741276,0.15702484350317342,0.37344457816372306,education
0.2199734490504955,0.6023429261599881,0.31762782783077387,0.20128285445925542,0.5939881985484984,0.9734754117350806,0.9128928321805735,0.8872024360150657,0.31882539939799726,0.6911173798966465,0.6760549795400721,0.5273878131201183,finance
0.3703118734873824,0.7916453395980936,0.5589014679704812,0.8948978505411697,0.6653151640241909,0.21099681561371583,0.2801396738362645,0.5938000741670325,0.7196444974136118,0.7320494175024221,0.1260265000032939,0.28710112088998563,psychology
0.6021816017990081,0.5149273498231326,0.8933427052822591,0.6438579327906079,0.9132489139668571,0.5633354638405464,0.43722153627809224,0.5497259313814471,0.7710406308364238,0.839237169273558,0.9176151005298779,0.7980243264470129,entrepreneurship
0.13246067863419753,0.8346270960098546,0.3269194377723092,0.42927528769616774,0.3166461496879495,0.5262943624603081,0.8583108135881077,0.7867056231330897,0.3912332330965148,0.6347774740672139,0.46802733469696894,0.7318270998655589,software_engineering
0.11658301260475634,0.9549498114504594,0.10489230288360471,0.12615743326694132,0.4066718047238514,0.6194138197564507,0.9501679910772548,0.6335323583455614,0.19687301101159063,0.09132560819178909,0.16815106913189368,0.6448098795203934,data_science
